id,topic_id,text,type,effectiveness,lang,tok_len
3bcfd23f39e7,255F29455E8B,the author wants us to learn about venus because nasa wants us to know stuff about our other planets.,Position,Adequate,en,19
29e3ccc9e009,259C732E5942,yes i do agree that students must participate in an extracurricular activity.,Position,Adequate,en,12
34f5b595b2ee,25C32F08C197,the use of this technology to read the expressions of students in a learning envionement can help students learn more efffectivly,Position,Effective,en,21
922f992c31cc,25C41D233D24,those were a few reasons why you should not need to take a extracurricular activity to pass the school year.,Position,Effective,en,20
00264751395f,25DECA78E234,"many poeple are saying it looks as if it's a face or some sort. some peopel are even saying aliens have put it on mars to tell us soemthing, but i hilly dout that.",Position,Ineffective,en,34
a61bcc6f44dd,25FA01853A35,i disagee about using of this technology to read the emotional expressions of students in a classroom is valuable.,Position,Adequate,en,19
8b946ecd2d58,268675CF9C2B,i agree with the princapal to make students be involved with extracurricluar prgrams.,Position,Adequate,en,13
6d38640375ef,268FBF7E756F,i think it should be student designed,Position,Adequate,en,7
eedc33220546,26B8039AB3E7,texting and driving is not what we need and american.,Position,Adequate,en,10
e7f32bf73888,26C3C02A1614,"like i've stated before, change can go in a good or bad way. there is no way saying it could be both or could be something completly different. we just got to be careful with what we have now or they may be no future.",Position,Ineffective,en,45
4fa6c4c2806c,26E218908B4C,"in situations where summer projects are assigned, projects should be student-designed",Position,Effective,en,11
b1932205e118,274CB6483DB9,some people perform an impressive calculation on her feelings by the look of her face.,Position,Ineffective,en,15
44b981e8fa68,27837D0F399E,i remember that one time i tried to convince some other people to join the program. it didn't go so well.,Position,Ineffective,en,21
876471bac7f7,279E6B94B3C4,texting and driving needs to stop now before more people get hurt.,Position,Adequate,en,12
e40e524517cc,27E6536433B9,"extracurricular activities are important and enjoyed by most, but i believe children should not be forced to do activities like sports or clubs.",Position,Adequate,en,23
13ac395fc273,28314B1AC842,"although some may disagree that student projects should be designed by teachers, it should be known that this is not true.",Position,Ineffective,en,21
ffec42953f96,28B41BD59C3D,the authors claim is correct becuase it has enough information ot back up the idea.,Position,Adequate,en,15
dea669f3c6c7,28B90FB1EE8C,"luke loved being a seagoing cowboy and if you have the heart like luke, this is the job for you.",Position,Adequate,en,20
01da3398695d,28E2327785FC,i personally feel that the use of technology should not be allowed while driving unless it is under an extreme circumstance.,Position,Adequate,en,21
9985c37e3ca8,291AAEA628E1,"the author is sayin sinse venus is basicly another copy of earth will extra extreme features, we should still look into it.",Position,Ineffective,en,22
e268745c0035,2971AA64D618,the author very well supports the idea that studying venus is a worthy pursuit despite the dangers. they are very pasionate about the idea because they provide lots of facts and reasoning to further support the claim.,Position,Effective,en,37
116f5de67a60,2A53E83B0090,- the author does support the idea very well of studying venus is worthy of pursuit despite the dangers.,Position,Adequate,en,19
eca9dc29ac87,2A624BC3D806,"i don't think aliens can do that. many things could be the cause of the face on mars, but i'm sure it's not aliens",Position,Adequate,en,24
16c739ffc434,2A665076893F,"the author well supports his idea about ""the challange of exploring venus"".",Position,Adequate,en,12
3a699e69c44c,2A7C4A1CBA41,i agree with this decision as requiring students to participate in an extracurricular activity,Position,Adequate,en,14
7bf6762cac0b,2AAE2550DDAD,i am a scientist at nasa who is trying to tell you that the landform you saw on mars is nothing more than just a natural landform.,Position,Adequate,en,27
f8185d517c41,2AD1E61D9F7E,its great to travel hopfully you'll concider it,Position,Adequate,en,8
fd5db5cfd0a8,2B015051803E,the summer project should be student designed during break.,Position,Adequate,en,9
08928f58eaa9,2B23459A3938,would'nt you love to be on a cattle boat and sail to unique places and help people in need? in the passage luke does exactally that.,Position,Ineffective,en,26
4ed33ad9cc2a,2B2696900DDF,"but at the point to that technology knows what are your emotions to then use them on ""what you need"" is not correct",Position,Adequate,en,23
357fbf22e0af,2B3601A69135,"i think that we should explore venus because we should be able to know all of our solar system, but it will be challenging, because of the temperatures, and the pressure.",Position,Adequate,en,31
5e53f0f2791e,2B48EAC02BF3,the author supports the idea of taking the challenge to venus by stating that the planet is worth studying for regardless of what dangers pursue them,Position,Adequate,en,26
a6b36f69acc7,2B4BE109A9D7,"i think the better way for the car problems, is to have all people discuss the problems and explain what is best for other people.",Position,Ineffective,en,25
671335812c51,2B5560516314,"the ""facial action conding system"" would be a good technique for teachers to see if the students were paying attention during class, and if they were not how could they help him improve.",Position,Adequate,en,33
e0465eb37bbb,2B682084579E,"if i were to have to complete a summer project, i would want it to be a teacher-designed project.",Position,Adequate,en,19
aeaf72767ccb,2B7A8D15B50C,the face on mars is just a lndform,Position,Adequate,en,8
60168b87b647,2BAB4CB3573E,the behavior is very dangerous and causes death do to not paying attention to the road,Position,Adequate,en,16
4a314292d625,2BC448B88B54,"however, it is highly imposable for it to be an alien momument, as they would have to have oxygen to survive,and they would have to find plenty of food and water to also survive.",Position,Ineffective,en,34
3d58a99e0758,2BE74BE251FE,i'm for the new technology facial action coding system,Position,Adequate,en,9
d17beb6b3d79,2C0D4A3D4590,"i disagree, because some times there is nothing there that interest",Position,Adequate,en,11
c9b9047b0eb8,2C2C377C45D0,the author gives good reasonings on why the idea of studying venus is a worthy pursuit despite the dangers,Position,Adequate,en,19
a09fb10a981e,2C4BB3ACA451,i don't think its a bad way to test it i say they should test it to one classroom see how it works see what it can do,Position,Adequate,en,28
aa0308d502bd,2C7061AD8E4A,"i told my colleague there are many reasons why the some scientists and people thought the ""face on mars"" looked like a face. i then procedded to tell him my reasons.",Position,Adequate,en,31
3afd16a3087c,2CF5EC4E36F2,they are making technology to read the emotional expressions and that it knowns when your lieing.,Position,Ineffective,en,16
f2c86852f8b7,2CFBD4AA7BE5,their is so much fun and exciting things to do other than just go home and relax for the rest of the day. i think kids should have to do extracurricular activities,Position,Adequate,en,32
99ec7a3e4e08,2D08A68E70CD,i think that the author describes how technolgoy called facial action coding system enables computer to idntify human emotions and expressions of the students in the classroom are valuable.,Position,Adequate,en,29
7dbbe4466737,2D21E920F1B0,i am asking you to join the program just like i did.,Position,Adequate,en,12
b5d82a5f0eaa,2D35D2209C2C,the way that i see it is that the author put a lot of reseach into venus and study it,Position,Ineffective,en,20
783f568b890e,2D5E45654C18,"i think people should participate in the seagoing cowboys program,",Position,Adequate,en,10
80ae67a418fb,2D5F50B0E765,students should not be required to participate in an extracurricular activity,Position,Adequate,en,11
20591b89ad2d,2D644290FFF5,studying venus is wrothy pursuit despite the dangers,Position,Adequate,en,8
3bf449c98f89,2D71611B9278,the faicl action coding seems like a good idea.,Position,Adequate,en,9
69047c25e105,2D73663127C2,"in america's evolving society, and the evolving global economy, limiting car usage stands benefically",Position,Effective,en,14
5807c017331d,2DA25C61D18D,"even though teacher designed summer projects tend to broaden the student's skills by giving them tasks they are somewhat uncomfortable with, it is better for projects to be student designed",Position,Effective,en,30
ee924bd9c82b,2DABAC90201A,the author support the idea that studying venus is a worthy pursuit despite the dangers,Position,Adequate,en,15
